AuthorId,PaperIds
1425640,2036821 1055486 1397821 690645 1675513 1715322 53433 12343 901556 1811624 2065130 1240744 1418855 761314 1566752 1192222 967162 650180 1186180 732120 1610007 607893 2211218 1551311 1206350 603853 2075595 676298 674119 165572 1886850 
1425819,1539167 145022 2224252 978207 1831769 1060408 1576247 201878 1477363 2252498 1157624 293879 1893579 1427743 1015143 496579 1949313 357088 
1425931,1080194 653854 1197405 2144655 554160 1384159 2200081 467103 836568 435570 592507 1218754 2111726 867956 790136 216223 1649230 932542 975703 856603 12172 1179621 14163 1147277 795215 678394 1468904 1819609 1103830 397252 2033992 1319853 25509 1650079 895385 1794456 759191 1104778 1836424 831553 1672575 1696121 1907576 2094823 89449 1973096 880476 1587599 211861 1622870 23888 642883 1442624 1942334 1343290 983262 1838366 273691 2067225 1633555 1108034 1565433 1521394 1786604 266984 105184 2064094 1094349 681164 631482 1753064 1928649 895668 1459372 1576594 371137 1877822 889974 1108755 2052206 1632442 1737815 503992 663117 1090626 34881 1201673 2065456 1526193 2009119 1764366 1894402 1096204 1927681 716806 1210885 1401348 15874 2079562 226880 1580613 1682144 243567 337117 2100472 442040 2028309 1965531 1578055 1540337 1498027 1298661 697343 596460 1673707 903657 591835 324570 232719 1589706 1643465 1440712 2021313 786365 1902008 1825205 34227 124317 930217 550129 497574 983965 1701786 1470869 2079635 2257298 1120145 1299522 1563500 1538947 272960 2109306 1925950 1800049 1147248 1644396 50026 1916263 572242 2009996 305992 1462594 543540 212701 1689387 467240 1776422 427808 614687 229647 619271 2212583 1147108 1876687 2015952 1764559 953038 108740 1014459 1463240 643954 1359526 1306270 1544335 1535114 1453193 511616 1675386 1790073 1435579 2099810 368222 2252559 709722 2161235 1653324 633419 1489992 945215 1940532 196659 2236465 13149 1876955 2222768 1964056 1849879 527893 600585 880641 
1428361,1242660 720175 
1428642,2141136 1520774 701862 2040037 1256184 710858 1707492 724750 207717 2106849 2220842 132445 498260 1740637 
1429831,1972062 2173312 636906 944112 349659 547401 1370326 1571310 281777 
1430836,1404634 1220542 931763 1041979 362936 1293513 1344100 895038 238644 2119155 1187379 148079 901678 1116010 1114409 2097037 1216294 397029 71844 1852443 1038362 913820 7003 2208666 216644 1834904 1925529 565678 101073 1964111 872078 568461 465547 1078537 1049416 1194822 221509 440004 2064395 1357637 
1431356,543892 337619 473635 560919 2078807 1691060 1167513 1873226 1412187 1050 1888728 1678547 1177138 1322351 1865390 162860 775927 380394 573191 731136 
1431418,2018556 774649 1430262 1099765 1375476 2014190 201965 1262058 246993 1855205 757988 1291743 506333 1510620 1558479 549894 16598 538577 1714253 1252298 1974187 340901 1539744 128921 866697 420232 2183 1608066 500606 520060 378729 1366390 658800 1759599 1861095 1969258 263785 2066533 1143907 28743 2228060 1443300 1194072 1606228 1964883 215634 1506893 1287945 947271 466757 1775171 1672769 1550687 1742138 2253879 959015 2118950 916486 1996324 2168096 1851166 1063965 1028887 1945620 1851224 237840 338954 433926 1360386 176896 211951 1981285 1989301 585757 1935790 2170374 1681830 2223268 71579 1524618 116090 2245474 1527381 621775 106045 2137646 1893667 1467401 1558785 
1432037,1646010 239806 2232714 810363 1419066 1588024 365941 1767859 560114 235183 815726 164204 1090532 947619 625697 1693981 1882841 1865111 105018 935651 2145501 1873105 1024015 2076618 1633149 2138885 
1432193,2107249 267296 502730 1432764 1947635 178081 994388 477283 79387 1509888 962909 879775 825075 1089283 1793005 427862 885033 357878 2058226 1174000 1245675 1837287 1882339 1765599 2161114 1292329 1412051 2170831 726734 241099 905889 1705925 957890 692911 90286 1015720 1955495 298146 2055069 381852 1856667 1871765 460944 1216911 2071746 333707 426378 1468553 233857 1525886 1224569 82806 933236 1591827 23153 1095791 1997166 1068899 1876572 184154 748121 2070613 38220 2219850 234825 1737798 535877 665667 920897 2258485 1947450 615737 1222709 1835311 286505 1797671 1082145 1534751 446489 394517 2017875 150800 2179085 1892463 2146058 413447 872451 1181440 
1435292,1186360 1557458 1502569 2233214 804989 712043 1698938 1640505 2109815 414198 1579250 603184 1449264 1243950 1320754 1867847 1617897 1853927 1465734 439973 562530 1126177 1579531 749389 1218151 1069212 1081935 1459191 1248982 1690195 884687 172687 352077 122617 219339 1048263 154246 218251 2226214 1642176 840128 
1437800,751225 174854 240362 1966549 93405 1502051 1054617 30357 1694722 1285260 179863 2171582 1578873 1489397 1868595 879921 2086429 1816941 1666284 2053025 341533 1315607 765679 455002 419536 2057602 1275852 546187 782089 1803655 973195 711041 
1438374,776680 1871485 1900271 1839477 2232302 182553 192368 1503873 174325 1902296 300272 1826542 465675 1474985 430337 210918 320715 1698977 
1438376,556602 1546971 1369979 2126172 2002743 468992 1288107 297482 2030841 636746 648497 988223 1926526 1508156 1968187 2070136 770548 913587 993707 237105 591909 2230753 468512 1192670 1960349 511768 1376662 647896 263617 
1438757,1990351 92672 1255051 276339 9823 1582318 1874645 2019728 2172293 2004413 1807425 2077992 317700 1262593 292309 2191358 489458 502768 1898989 1091051 1227242 1993076 1236456 1166817 99030 1590225 62380 1055564 1982513 198846 1420477 509116 266927 1493400 580503 1800302 1092498 600173 418702 1554055 660206 993920 1275263 1693822 1983344 173676 103779 989788 1223637 1587683 1924679 1398087 466750 270651 793481 1407029 619828 1815347 831279 981682 1712223 1240614 1830021 1506066 747278 789509 470429 1948069 1215172 801206 1031907 276152 1259586 330005 1540094 232752 1639295 735790 1364435 54001 985829 1251555 787680 1865693 1164848 123604 169427 1636105 1849205 2055099 2143092 1684150 793781 322419 1762226 2063537 676338 2216364 1455943 643240 997105 511398 1130657 637086 554650 30916 753043 1206424 510354 51850 1110921 574571 1841910 625016 1353790 1044852 1169522 1241713 1329518 1347437 377195 801641 223847 1170789 1243739 1631061 611409 234135 1891401 605251 975164 1707057 1647918 1271339 318001 183073 2065691 1010457 2216468 246288 1260972 111624 515846 270251 
1439562,1785383 1987119 2012289 362843 424461 766187 1021205 224216 641737 1615169 616534 1832719 156447 2211578 1175991 586997 1270962 1694702 965193 1607658 1164073 2124685 652710 780670 1608929 176607 1651358 564573 66524 624662 774806 975777 2112338 1792529 382478 2013314 1113740 115595 70795 1453122 721537 1971392 
1439738,1034008 341996 1354408 2250401 1974191 117357 1066006 62323 1846212 1517742 831829 1437437 1201914 1449812 1103602 1826210 853485 740835 900066 1897695 1541080 727545 839638 1056717 2150860 1579462 67525 1435587 673212 1753268 321181 925610 1436066 227488 196255 38813 465308 934555 1255320 1978005 246674 2172817 85902 903307 547464 885380 2145410 1583745 1535868 1131894 1259636 501361 1744491 841065 185957 1722460 1989207 740181 2125396 355896 1780551 1828926 1497823 2143800 1073715 1025328 1230639 2213933 218410 97577 1017862 1997347 196381 263471 1526809 738577 1098511 1693964 1704458 1210118 1204740 1317943 941032 783547 241075 1620076 1996421 1872680 13602 1473328 1411853 429825 
1441173,1811488 2254549 2174818 296184 2144759 73970 2036208 1876477 683245 6635 2195938 1657301 1702904 269008 1344887 1519521 2168518 38593 2016958 1683179 798906 2225592 1238626 150196 689587 833457 153775 944046 2007212 921927 845992 1092260 1431457 669078 2014357 1387666 1797008 550253 1841294 1625328 308614 2004869 446851 1579650 1338773 1811068 511607 2177141 1971569 1028206 778642 1229927 1518951 1771106 2213985 1056607 2116957 858200 1142158 543060 1861712 318799 492110 249677 1787467 250183 240196 810819 1639169 1093101 2104585 1011253 551983 1962285 662316 1393962 35875 338204 2192667 587290 1245209 1145112 1048340 171535 1692429 1211146 471305 193025 537858 52481 
1441669,1246588 732153 1847160 1761271 1381621 490944 77298 36797 1553392 979565 1012204 939964 762082 295777 1519456 1533148 1737945 35416 1677390 1637970 1011662 264779 1825738 1872328 924614 1079051 1605322 1965756 2102203 2150456 1538863 1291566 868397 2056107 901028 940834 1375776 1379863 288918 1934254 269967 553348 1779713 503680 242927 1712960 1746122 484444 470575 851596 496395 294665 
1442031,895951 2224057 1427221 1627386 
1442560,1423027 677677 36744 1998021 891543 2188763 1936853 464130 2131604 1665514 919668 445594 2105584 987912 2026043 744118 1953456 1688172 2078614 136136 1909064 1164998 1751514 31445 357490 1464196 738214 1177570 776084 2209951 950782 2066429 1678325 604908 684767 1229788 1540473 1863894 689360 1033421 1018570 1098435 42932 1990834 2070444 1273764 2132889 1327504 1437582 10121 508040 2148741 165762 842362 735602 1248877 1499320 1103944 1364028 678024 936741 81700 770279 1351424 1039106 462361 1613331 1667085 727297 1182865 1736017 1670119 103265 18898 572401 628257 558314 151889 239326 1626296 1726127 747182 964053 1397357 1669738 1972081 1112682 114065 430170 674393 1218903 1973089 781120 219450 1338424 48690 1890343 1156954 1106204 1708309 2071057 977422 990211 227072 
1443651,439729 868080 417720 2152720 985594 671146 485416 1762242 1506760 1730579 122048 1387441 282822 1079951 2102447 839749 1394168 1778622 2030695 1787202 567344 1573580 903862 715772 1965700 620115 669146 151232 265963 248119 1699919 1930583 433083 904495 1948896 33717 7152 15693 1047066 564825 1074707 452106 1778254 45596 1802967 1930641 1778510 776923 304765 291579 708126 714786 2081081 2208165 342654 402511 1838221 2158920 120904 456186 1469752 182889 1301154 1063919 52299 2003059 384686 2247413 493607 90183 1515759 1221742 1065160 1672987 1052508 1466845 1726496 1820301 1313611 1682478 540368 1468755 1210392 379368 1944086 2041118 761070 92048 755418 1399266 2094380 978455 218046 1639339 1853599 1709310 1642152 1652159 1663381 1627895 1698394 238978 397141 1308408 2090388 611633 280774 849686 1991071 359175 578853 197853 453469 1959321 1230793 2215364 1072850 361458 1655246 909250 1448961 708768 1899967 1965032 463212 2258526 1485805 1056661 1628709 395951 1447902 2229087 956893 970346 1226069 2125233 2102553 2182203 1319923 214895 1446856 37498 2081433 2052796 246588 23521 2062057 1838967 2020018 761543 1524459 1139309 221002 2087659 1149096 1041965 854605 678774 761631 1099515 491943 124677 2220508 471301 1472724 951241 1904832 2133428 997993 1277126 872541 1077406 1723229 1881836 826908 1707594 1255436 225372 2255925 1480681 1314660 123547 598643 2142488 1005817 1669083 1400733 925594 1821336 1902480 2217853 2242879 2154694 345972 1799247 1607535 1812323 145037 1726093 321322 1099555 1933088 1312535 1497568 1877780 1408780 837370 214759 249565 1074889 2219705 1715484 519025 238536 237195 408854 1648917 1928286 1156712 1480292 2067677 1665001 1832514 1240640 1934905 808499 1872477 2149934 1170971 1844750 394754 1549823 556482 1478059 1535396 703897 1822103 681356 1545603 339325 2219386 388467 134505 1185127 1635675 1174874 138567 503004 2116904 539928 1008917 319020 738554 2233584 1969389 388332 401617 124127 2239703 1891534 144583 883909 1133752 865463 1084273 943267 1883290 1275014 741910 1217666 2036852 123752 1619053 948843 855138 1543261 2026587 552006 1102914 932921 1596471 1626053 1090603 1479716 2182154 787463 1907714 1924094 1407828 2243574 340972 1596391 1136463 2053064 2208685 2251684 1256354 283551 1645464 1481623 1356691 1786767 1565553 410471 148324 713561 1364821 1684308 1743687 1739584 777013 1905445 2108195 1755918 1116940 1702662 1141506 1686255 787176 510678 788229 23232 463534 70310 204226 1546004 1450608 932452 1421922 891489 625245 1081938 420430 250444 700988 242783 604720 360541 1015451 1378834 1837565 1481294 1009746 1722848 1206693 109007 332234 2124232 1286598 561602 1094076 1900966 1808777 913775 1448302 1485158 526671 696638 950117 1333542 1287898 921843 2007280 69870 995525 1327297 243900 1953962 483495 512155 1290375 2039940 2205825 2162807 41064 1034323 1284161 1045167 126999 617816 843786 933219 592167 805983 552576 165220 759188 646235 1759139 1328923 839497 1798234 1554404 1246584 946172 1623887 1725171 536832 565576 1367910 1354451 1615770 727611 116433 614399 1325821 805694 46928 131025 1353287 376295 831213 619571 1102452 246172 1400835 538833 1589859 507559 213793 220218 1665571 295791 1071244 1662866 1762110 2216979 1064568 518055 400351 1454251 631283 2015299 871798 94883 1393608 481944 1155073 2127716 1712425 205734 1159615 1160765 1697154 1990734 639390 2210852 809559 735439 836825 1796356 1581104 1791010 1902569 1694287 924740 150380 1004393 1624947 1854417 735950 2193589 183728 1479750 1320583 611563 103504 550416 99073 825665 160686 1694525 600510 1378469 671599 489121 1495313 833523 841467 296324 335555 2025992 1424731 619115 2225819 1799314 1383082 1591745 485429 1582308 218642 1176981 193343 979066 901448 95893 2135779 92961 1292286 2068474 1830228 1996783 2212006 454634 1038309 2124088 1984476 1592313 749523 536530 1207286 397247 159391 747448 1916853 354291 653221 419747 153497 1946604 38782 505718 810865 929637 712541 1406805 596280 147271 1673030 1740611 1550139 1355576 1058612 694065 1935151 1877806 2126196 825637 1541924 886553 1734417 1541421 1040139 2117379 2115330 636670 142634 1619704 1615594 274152 851686 1042148 362450 1045797 409293 1881804 976582 2098883 173761 734911 1687228 1531117 1640107 2127526 1795748 1066656 704157 835228 616079 2140779 419443 689778 2203241 1674853 857675 233033 747068 656952 1128213 1191468 1068586 2124304 126504 1701412 663074 1717791 867865 237073 2233864 462343 450054 792064 95742 636403 2186734 1475492 890328 568051 837067 1744329 1412550 216515 1062327 1125805 144807 456083 2002157 748780 882237 1643875 720222 1715544 1258836 1741523 1938760 517445 1891675 402733 826668 572714 56607 1352988 1709339 1842457 593174 1199350 1658067 1109994 1181565 1717483 1567978 1107163 722136 1258710 998612 1404096 748732 1066868 1627310 1621162 1948832 351382 1811604 246910 2190867 670828 1216700 33889 1064030 1725530 1129998 35919 580686 1862729 1152747 672830 70717 1436716 548075 1999907 238618 771085 1821707 1776648 336902 314362 1586154 873445 652252 1690586 885721 1768406 1909711 859229 1858379 1086400 973759 62394 928689 988076 1563562 859048 2139026 734096 589513 1852294 1662100 377662 237691 775016 2110306 729926 1104709 137696 287199 218148 1569585 838430 1587997 958254 1127027 1102605 1098496 1620558 45814 277219 1069791 2126549 1049296 1151687 713404 1036063 1112761 1512116 2024563 1147560 29346 1968799 873108 668307 256656 1239695 2077326 907912 424385 2122368 2007679 2083452 2677 1684058 513122 692798 848442 1320372 151305 236085 2155059 647730 1387045 575578 1534489 1870359 59923 721424 1469186 1524219 299512 1397235 731632 903662 933968 2204119 369398 1638847 858547 1843630 1321379 876962 1767833 1999252 1468814 539016 175821 935317 1569140 2189682 443793 860516 1718620 1612123 1325398 1530194 910391 2111807 1304893 1713887 1603898 723975 424246 102707 604552 317744 966955 1394981 514779 741665 270624 956693 1637763 325906 1241360 762113 157945 913656 610551 1179885 1257169 813280 323804 1295396 1208534 964361 1169609 872644 2064579 1827007 403828 995512 1918665 161974 1034417 1321126 1061028 463006 866460 1923224 2066583 1626259 135307 1706109 817275 1253496 2005102 1392748 760589 1566393 219218 393296 467958 782412 919620 2031680 821311 575548 837686 860203 918190 1222664 
1443709,756439 2163569 1663818 1741839 919047 1750070 1715905 1089216 
1444631,254094 2179626 1141460 1432312 441205 881524 1837298 2087298 87150 667116 259833 1056744 800999 2254948 1835747 1777761 2160349 1856603 1998808 1769687 202325 238676 380498 1337937 1777872 2197901 1120206 762305 1906367 1256893 1027900 197051 977722 557880 688439 1912884 1042865 721328 730413 1361836 1624490 1600422 560620 1988634 1786264 2165013 119444 984595 1580177 1414672 106637 865801 135815 107266 700928 
