AuthorId,PaperIds
892312,2246872 177123 1726767 2089181 2159184 649189 803351 284212 1833200 814373 1772422 990415 1038214 251941 2203127 1965581 94928 1847303 656504 1465244 1380552 1202125 1711360 1643268 1499081 776979 1624854 1232837 1452506 2175071 2134392 750360 2222933 2039497 2030023 2005777 1995824 1967369 1921195 1908239 1886985 1878804 1811828 1786206 1683264 1598593 1581419 1555018 1435079 1429539 1400197 1390791 1359759 1322461 1302188 1299086 1295435 1238676 1177371 1155611 1097274 1041404 1006050 992709 823825 728053 602754 598317 527470 204640 197245 187407 108416 81743 79242 77835 33882 1104390 277047 428207 
893833,2221487 2142932 2052539 1918943 1831270 1738630 1626545 1600953 1574432 1453802 1203589 958471 827317 676932 533781 416038 207201 177077 123414 106332 
894386,2169342 2122109 2084593 2047002 2033247 1917023 1823309 1795809 1721856 1542581 1475743 1387836 1298702 1266135 1098275 1094023 855326 849425 493822 452614 216638 2162622 
895161,767227 859780 449643 251607 1149389 1795026 377984 757187 1437471 1360180 736343 94686 1626211 2091193 
895813,2239132 2218335 2174128 2154424 2117463 1914142 1850341 1699530 1579739 1475655 1402974 1304310 1290941 1262454 1205549 1135794 1083001 1064977 1048571 1028705 1005679 962873 942193 899958 870377 787036 764926 647238 511774 500712 461730 373852 289678 224042 77495 
896273,2198750 2137999 2132201 2131003 2082283 1995968 1993503 1891223 1819048 1801960 1727951 1555199 1548612 1502322 1387598 1355501 1322777 1207355 1007409 958069 888839 836110 767502 753620 747052 744422 661029 645350 594377 582279 568238 508480 495046 345250 192146 163277 156488 151931 55093 1505 
896568,2254838 2246463 2225080 2183396 2157182 2138121 2134030 2124571 2045124 2030123 1977161 1974663 1957218 1950455 1944865 1875074 1848763 1839587 1770723 1720039 1690284 1678330 1596531 1576351 1568594 1553702 1535222 1532074 1507993 1506994 1506772 1474755 1446546 1420201 1373493 1343886 1284839 1250191 1145733 1131868 1064174 996818 985142 980573 941901 926148 877219 865162 817840 755318 744368 729307 625550 610878 607055 558909 556129 472458 420561 333424 322534 297850 291571 288507 232320 231746 183824 172963 126909 91079 86853 44688 42723 40713 
896647,1818789 694794 2026089 366666 367429 1196428 1083789 1146418 1692705 670466 620606 181819 1079841 1679608 951441 48736 1242619 1768022 2121815 2071018 2065330 2042092 2035757 2021655 1948629 1881111 1872155 1868856 1863182 1842006 1836550 1819300 1784680 1649024 1570065 1502848 1462176 1433003 1412219 1319843 1236445 1070951 1053630 958109 955241 884886 871250 850549 766541 739111 633839 633661 626907 562265 555162 448350 355095 289832 139391 125881 2111879 1943956 372036 596257 93527 741994 
898661,829643 121032 1799061 1564434 1645770 1601633 946641 664532 633397 590780 431935 58315 1932861 628408 655424 969239 450076 1549262 71806 1680453 581288 1955117 1753071 1378263 1455935 1389188 1090545 340256 2249421 83803 285298 1282791 1282791 2189197 2189197 1928707 1820669 629492 392682 1109091 617764 1500646 1416174 991869 1612259 1119294 315330 1502485 1407878 385790 812807 1938267 1982003 1139619 1449119 895671 
900572,1999838 1883219 1782990 1763482 1570570 1473389 1014049 1002190 896585 402447 253687 
900691,1805681 1743241 1517446 274275 
903724,1872117 1476876 276359 
907467,2133047 1125851 675786 387695 363637 86685 
909367,2122563 2049360 2014473 1922007 1895118 1804723 1666289 1634175 1552118 1490803 1473100 1429480 1362687 1318952 1285754 1157083 1027720 911281 904587 689784 428981 343201 254600 186144 174866 155933 147434 61017 25447 
912209,2156580 2034065 1204728 976107 413347 
912494,444670 1653413 
912501,2231495 1942004 1756854 1649056 1355621 1342116 1148295 1134198 1011619 1011619 694485 582797 551947 488656 433980 422110 315474 
914207,1542809 275205 1012671 1989964 512785 1192785 941592 337805 78436 788935 1903902 1679962 1285952 2157644 2151340 2044017 1628161 1269808 1184786 1074529 860939 847975 601208 591874 518975 319721 
915179,415542 2177310 2236642 2095781 383382 2156110 1135459 844187 1284083 629174 553212 409350 1525232 835896 86834 1659899 1025736 557042 1180272 232221 137399 680163 789927 1507227 775525 540682 678909 1764453 749224 1192832 1318122 2114102 1691206 425756 249741 2157233 906169 260798 1430407 40521 100977 1576377 1828169 2179859 1608457 1335732 1304388 1287326 1050563 989460 2190903 658279 421425 1480118 1577882 2203765 2248968 987106 1605444 297539 250035 1492710 963104 1883629 954094 1736687 904428 868481 1871064 538760 1454401 102835 1400289 1234832 1617065 1543642 1156611 667124 2193808 1125415 288020 670709 991983 1508758 
915369,883587 2142512 1427948 
915549,425628 947792 2034749 958783 726717 313783 1450354 942693 662620 946186 803944 1647299 1383681 266012 1856113 1145609 139292 1319984 676848 1612771 678753 2146359 1362448 676714 1198388 1813192 1395269 429305 30831 61480 1756182 385463 1304801 217004 1326023 714173 2199644 1022542 1094858 1652607 308997 1267210 1047120 1552867 232743 591901 1320845 1096325 2061025 1597446 1434680 1010234 519977 75649 2100154 2037268 1457150 40475 1770145 1442649 2166548 49729 1730870 160157 2214094 574634 478711 395099 2009680 1283164 1293976 1972601 340763 1338556 1188113 867393 1589442 1329160 521511 78843 1598451 1956062 1808872 1504338 33130 909736 955586 1781064 164718 1785010 36263 1548936 
915584,2245628 2159253 2142702 2115596 2078996 2054538 2020733 2016975 1993769 1933931 1902760 1867148 1866073 1831687 1802947 1526983 1511958 1426186 1392646 1366878 1324515 1315091 1263510 1128179 1120516 1000528 999219 959873 915958 832640 790331 752132 740255 697568 612915 458181 449691 444118 425883 381501 359441 347425 339812 318920 309144 229907 216472 161749 131312 128187 115112 113342 99907 39841 10049 
915893,1076933 936852 1854698 494415 209423 602777 183178 328830 66094 32233 2130396 1174058 176172 1076516 404354 254314 1000354 398211 1250827 653939 1931297 1149336 1530791 1126944 447698 205462 2130257 570845 1545452 919756 275060 621524 1056711 670735 704907 744388 346787 1734501 1003203 1329045 637483 
916448,2230485 2054942 962373 906460 455336 394345 291537 188839 
916995,2245063 2054309 2054309 1853134 1516776 1321044 1232747 995149 656228 586900 457457 249495 174395 154113 106584 84776 84776 
917544,2231184 2071370 862534 1098331 1245223 693029 1013404 456100 1126126 357608 2104492 588407 1032620 286602 829840 2258461 1454515 1738711 124349 676902 2169406 1832195 955589 
917816,2192560 2142424 2038200 1988109 1698239 1047535 508897 279461 196924 80390 
919602,1391341 2143853 1813347 1168197 1165955 1117472 832765 331898 315804 
920602,1362546 178451 1869146 2032601 1052461 1250652 945746 696258 1790358 1940225 1749807 540072 185791 942798 233437 1453274 679762 1223799 1191852 1330248 702993 1451984 1323111 1780937 1996090 344954 35027 2111800 1039607 1522998 962446 1015410 1112243 1139150 2115021 1814780 1765642 607783 1922466 1295324 1138970 1380015 1098237 550677 366681 1293330 1351768 1868661 271161 87574 463774 1165147 1539045 456104 976831 158582 1216912 1603477 1435396 1312957 69620 1838681 1058931 1983683 180732 1940118 1382746 1333731 52254 1980668 828244 1087409 1025085 2123082 2094377 1572254 1398484 1571094 1560986 246399 1176973 1985811 122469 63595 1344547 325859 472441 136297 902948 162224 382756 248627 875718 410016 1961165 1902680 646717 1492007 838101 1131610 1705552 675083 772061 1769771 1158045 464885 2196448 764043 1494764 1123286 786418 542463 1826106 452983 677926 1043844 2207505 1237388 1617335 970651 168353 1107106 1736279 1463002 2106453 1421613 1186593 483249 308452 1371340 1731540 1305318 2022270 134050 191937 127476 799787 1135115 1027319 142203 1371347 557763 841864 1662244 682293 57743 2015667 1775440 564892 2028300 1972489 408807 2176456 1784732 1976444 558922 1393856 1310660 1412818 479011 1723873 443768 1813457 1721072 
921534,512792 302853 1829978 1992564 1071918 692006 683842 1542594 405236 950898 37596 1118092 995031 1629391 1045242 1618758 1350708 941072 178496 769138 552175 
923060,1386157 2132034 1209532 1108237 4538 1695572 2185019 1752190 739732 2069180 2012971 957275 1114214 533506 1621352 577217 1042238 2131502 2115011 2186472 429218 1437001 1197477 1047113 889753 648902 328976 813188 1507672 1643460 2251938 1073238 765528 1701021 1022080 2211980 1246475 651367 811500 2126404 1736416 670822 1549369 517221 2023162 2027541 1611093 1801755 1547899 381045 955712 1727610 1183138 1969743 59533 267315 743580 719816 932953 1338986 294672 1725238 2183935 402288 65114 312127 1794481 19611 1128722 289731 129730 1323924 2199755 1473266 478875 710660 1992274 1617443 1319144 225801 1602351 256454 2098630 33165 940951 870055 791326 428718 1651494 2024667 2189975 2091862 1533784 1385487 1304721 1177828 714769 1312055 1179296 1455615 2077257 1367248 1380911 1173706 364637 1295500 2136410 117586 1448836 367922 1438905 833435 1369248 796938 586280 1298264 429204 1939597 2089732 779802 2083894 306940 1551656 983336 33018 288650 1329939 1659985 1816337 1391653 1678845 2089858 226583 485517 1892690 1939623 1083296 1028747 1132437 400560 1266831 257855 838441 750303 2058593 1984780 627598 119817 655782 794987 19038 1882742 294568 287864 1821254 2227078 1426603 1490 2178921 1333950 1507364 1348965 1759326 1644286 1627547 855352 2257803 1248794 1957346 897631 1176691 684934 468204 884617 1710277 982873 652900 1769561 1401423 1376601 1353367 563828 486926 387899 360284 299859 52482 2093986 671978 1183460 624261 1712063 1693230 1811177 92405 752051 1328988 1623933 1020841 1754426 931784 1484441 88378 805950 1518516 133045 628931 1148286 512191 9297 1990438 1679260 1572334 173593 1646631 1869833 1203237 517759 2147582 1214298 444157 403726 637361 1636840 2117533 386821 1240932 1040325 927511 1333760 877086 1515248 1463143 621410 621839 1220233 1248559 52548 2048919 406877 585683 657669 
923929,686244 1653831 1309928 742480 431524 
926667,1489879 1838668 790569 1057557 730609 152630 1704626 114029 1204927 411586 1479874 969508 
926864,151887 1013194 2245926 718277 1519149 236931 146088 602469 1024297 61544 73213 1959163 1615803 2112959 2070532 1344535 740272 2188745 1952138 2235175 1963311 1585257 1045096 886789 616523 517201 401967 945850 
928345,1997451 1731173 1111592 1055777 486059 427344 415252 265926 44925 
929172,1018376 478104 758486 254136 2060949 851083 1113867 1642315 686305 300723 1080350 613489 300637 1945352 11728 153702 1360998 2148509 276523 435175 1877850 448459 
929524,2102384 1337635 1180022 380230 
929677,731436 731436 316168 
931556,2150737 1924087 1772019 985828 393299 1113505 1578027 256173 245547 154243 1515601 2096315 69684 1281409 631075 1189134 1480231 1663295 1004122 337368 1231343 1690390 2106013 133531 1277730 1445325 299624 739192 2151462 1323222 998418 1848823 823088 525247 217685 1665507 2035007 377004 1062833 465551 2074220 1619088 1859978 1682206 2170306 2083997 1642939 1075899 167640 1533781 133653 211949 1410354 580063 387312 1519762 1516212 1504048 1316563 751139 1485945 1417583 1044248 561907 1675222 1695842 187063 241354 792496 162798 100621 2096281 1657128 2159387 1219798 1638753 952586 817920 1406676 857386 189330 1744527 791610 905236 1612686 1371845 1189109 360678 198885 74896 46861 
933985,1466868 23238 1849829 759504 2108175 208851 1968219 1156229 393328 561722 273866 303039 2096713 170503 973397 1023903 887558 1310302 1702060 1129290 1373835 762049 1086073 1986979 865374 1262070 1211572 516393 351527 2191948 545484 590883 1739011 1221518 685966 2122562 591072 1046251 652545 163933 1426371 1258351 1794866 1511395 994329 1745303 1610535 1301036 2124917 1458076 1585029 1039571 2078758 2200910 1502743 736025 437809 297162 270262 1220342 580819 472269 2188823 1665007 898393 2076548 293391 1568739 633481 167262 1128505 1012114 346669 528646 1563840 2221334 1096488 835415 1901263 1486395 518925 1169410 699272 1115694 357479 91796 322663 1492016 943892 1550881 546188 1784509 355606 2239739 2253856 416501 1989651 1876141 2035518 644640 2026696 1280210 1216508 970505 1168855 1767130 1207944 258732 1888236 1871907 1814962 1315206 151829 309756 738953 1984738 153292 871125 1490801 274944 589789 2141209 474721 1838099 1452766 122829 2057006 1513971 852062 92075 1556866 631716 412903 1271542 86557 1561414 680948 150760 770405 2179815 2011603 1298615 1445972 5618 1926537 2247137 1513483 1103881 750199 2219045 1880676 1834123 1887397 1624073 1673587 613164 339634 1717675 1708114 610538 1163413 1238633 2239524 1245436 2179789 1082846 180679 1887632 2022619 1113717 172667 1722159 1091302 1937718 574660 546714 913455 1522172 778588 1666489 1618205 2111530 1151847 288543 432816 1965250 167919 1899478 1833188 1634678 648237 1495695 918513 2238814 500761 27557 1420306 134462 2237002 513789 2086622 1431066 2058118 302477 211256 964495 1841148 1045929 1644384 896367 2181220 1709367 1841058 1351644 731660 1560204 535526 2015554 1647328 1236305 1209747 1392756 2245274 2046547 59344 1066478 1037629 564503 100789 2118936 151070 2093031 1355702 1336021 1172255 521988 369104 261699 56075 1469330 765377 270002 2114772 1227370 1139387 1620018 1438898 555853 1197154 1535532 314000 612719 1272523 871109 1004631 1940835 1517705 1785141 2069151 1491558 1413941 490748 37475 516003 2030341 352170 954335 1423211 702224 1895806 683047 1872832 166870 2127020 1339699 1451225 324766 1284667 6477 1234710 1006858 1169247 1170311 466582 664182 1940918 2186676 563081 394267 201374 382947 2253681 546625 1223263 1992116 666709 837635 753584 339368 426426 1473690 1986198 34483 673127 886697 204407 908985 241597 164694 54640 1949557 1731305 340840 1619209 2212447 987630 966254 388326 1955080 1194284 993699 2078864 341476 1262440 1422557 693619 1152711 91892 1887460 893858 492924 1170725 1252616 316950 112153 2255948 2025894 1111789 422338 1146317 1078913 1555284 268052 1026249 2121828 1213130 312501 1180941 1193848 407915 137172 2181875 2200334 482526 117487 2121677 1917222 988884 757806 1752275 1834692 112417 2162157 562226 1630205 1073812 42190 1690182 980340 2230914 2157539 1799243 1742494 957947 820642 795474 219437 215244 155048 
935736,740686 569907 2026436 636074 136007 2209384 786436 588618 1890604 280553 1978507 1148432 883456 2223210 2111527 1239373 248405 497857 980938 2227865 1937053 1627377 1448757 1381120 1077630 814877 768504 767312 446563 24684 761092 1188542 440436 1314661 1134266 798522 470598 319011 60353 1916539 668694 1114397 89714 
937418,92270 1535024 438293 2228238 1984114 1910459 1572016 216046 1783850 1421089 1094037 354448 242948 119644 
938543,903497 2060312 236382 1837684 813339 250696 40507 1117946 2124308 1188157 1062579 1062579 446412 610403 1289582 1098075 1353862 421526 1253455 216418 1483431 2008562 1407575 416519 1584030 2210435 1050521 2217153 383329 506456 1497323 520158 411547 1101270 1729857 1139981 222140 477345 1844232 1596157 1857928 1620902 700972 2145260 1254749 538516 2171525 878893 1049809 1995782 1808088 1597068 726334 507243 292244 1878360 761959 1443667 1868003 1642798 610015 296341 2135129 614998 190250 1499510 1492869 550287 333363 1872619 1308488 625070 735302 465251 680946 1761711 697115 1735949 151713 114483 1817395 1661151 964688 1829694 980733 2052551 1662313 
939075,2072981 282196 1656444 1083940 1063608 55070 1504614 947226 1251111 1469035 1664619 1125296 1990466 1993203 115800 2184662 2211922 2043965 1949975 1863761 1763436 1603177 1417223 1408654 1296939 1286171 1207020 1167090 1102289 943923 928061 860441 859452 640408 565750 520397 419481 194851 352376 786608 1556683 21617 2003287 945770 1206776 663741 718520 998691 49196 981795 860333 694006 1235156 766093 1673018 2159580 359596 216588 45359 2039213 1782236 1569930 1896619 1796665 764530 2231338 298355 2242476 1755663 559714 2253166 1698141 1163184 2142470 1960857 663766 269260 1682222 1159455 551660 1312486 784083 631391 486996 1728814 139747 1386665 794867 466379 777344 1177431 967535 830160 1900611 1755837 1481855 1122756 642572 
940214,280206 1880198 1001191 1056360 755889 2164619 1163848 912298 569305 213083 1681783 2250931 420809 115339 1082543 554380 42801 465674 214218 1505397 869585 804054 1644645 1129562 468397 429442 384438 1076976 190923 1951603 1980199 1696575 1567483 551545 93580 1643200 1827061 2094150 1222946 1444874 815895 1344655 102606 2230277 2072098 1647022 2245837 586132 2081415 1753077 8567 1377191 598454 2245127 1975903 1932779 1708653 1703858 1616953 1540817 1423115 1421969 1274150 1260437 1011455 929866 924981 573145 348807 209935 175650 120318 60452 47412 1362560 2109621 1447643 546828 1240771 747389 336396 991055 1236689 1898193 376860 946498 1131988 1239947 2195616 692312 269173 143161 1662750 271590 964948 1421373 1039239 739395 1754723 1163807 611977 1999029 1678670 1356764 2056520 1904355 1256280 595533 309656 268894 2209178 390954 1923253 942621 152504 1429885 2210686 1440465 1411654 1235559 1220624 1109136 475633 272227 52195 157454 1092075 516870 1123998 36597 1278088 2094915 1453029 1135490 1048366 1885734 897323 97039 2060609 1857817 1093374 1638964 909700 659958 67835 437157 1164063 222914 1506277 1050322 131943 756592 889921 1827821 197388 1978218 1020682 1732597 756395 637922 1760906 1379222 1031547 616332 1206520 2098423 1861063 1763511 1096731 903063 812570 768518 209154 1972162 1620557 1363273 345485 2058720 1272561 859066 679535 694713 297547 78062 500582 138177 13053 862206 430981 218348 1917970 1693816 1441924 1435921 1419747 743601 659123 580254 103476 756805 984087 1848862 704400 321565 872819 1945402 2198690 1798592 1514839 247458 1850565 711360 2112722 1609696 575373 307764 580617 2018907 1159483 1013813 289257 469471 97723 1962466 1669658 862693 1938891 1662412 665074 139733 1601639 1046755 1187025 766648 1184588 2217749 1603409 981649 2029659 446194 334470 1375028 874580 618817 956194 926313 675579 1315722 441905 2076943 1751015 1815358 117024 1121709 97025 1127841 1445833 968678 515402 356714 1153248 1703993 129021 1221961 648321 2032210 1858381 125389 227758 1251850 
